# Final MCMC Chain Data for Kinematic Snap Model (KSM) - Post-Burn-In Samples
Holographic_Parameter_c	Transition_Width_w
0.56680852	14733.00875718
0.58184114	14351.55327428
0.58717437	13506.57652722
0.57640233	14468.44296679
0.58854137	15249.90383846
0.58481993	14547.02129743
0.58937714	14771.21438133
0.56855444	12550.20114411
0.57493898	15400.47439425
0.58350655	15135.56391167
0.57725756	13971.98540888
0.58502826	13710.83848398
0.57121249	13988.39200280
0.58468552	14763.71347125
0.57888687	15334.85982522
0.57181779	15780.75081413
0.56681399	15845.90238306
0.59062102	15238.12898563
0.58177786	14662.91139302
0.58751867	17818.26896148
0.57582884	12578.89155666
0.57542288	15119.33346162
0.59450316	16216.42698409
0.57045162	13910.79971695
0.57971699	13810.10438990
0.58447893	14944.58857188
0.58525796	15084.04769546
0.58361011	14042.81022792
0.59076117	14424.65267913
0.59763681	13099.25324396
0.57939760	14852.72187584
0.57397397	12425.25788733
0.59443100	12883.23194853
0.57609511	15878.52123764
0.57882776	13473.59392535
0.58604938	14529.34254323
0.57497573	14706.12365014
0.58432924	15472.05132772
0.57970441	14670.06135831
0.57378847	14450.23843763
0.57578250	15711.94076531
0.58370668	14720.89842703
0.59238366	15024.24449392
0.59380298	14477.80435886
0.59199892	14442.40308629
0.57545967	13403.50428593
0.57921720	14702.38206551
0.57043011	14017.17517513
0.58780671	14110.10056043
0.58350840	14771.72769558
0.57736661	14385.08629092
0.58063739	12968.29355799
0.58490950	13182.99708325
0.56176863	13827.37780748
0.58678224	13009.27222827
0.58402151	14291.79176628
0.58065420	14929.55134670
0.57908243	13978.28354916
0.57858833	14886.06731565
0.56299810	14196.79311998
0.56781709	13532.50063613
0.61072446	13349.30840414
0.57202008	15042.99150905
0.58705709	13807.88354280
0.57935619	15279.87205406
0.59666539	15601.41572771
0.59454962	14698.32686883
0.59862283	15090.68110184
0.59017492	14191.76416317
0.59201178	15534.50966102
0.60134043	13585.53986684
0.58848683	14156.28706171
0.58073270	13458.60923387
0.59188842	15737.68995751
0.58448879	11916.13382315
0.57332105	13112.38966163
0.58641496	14298.30812591
0.56968174	12920.55259704
0.57038111	15557.53216645
0.59646418	14154.39833494
0.58353137	15275.80729000
0.57745972	13887.95227311
0.57466796	15972.70364289
0.57556015	15084.24371179
0.58437689	13300.25469033
0.59250522	13637.05603612
0.58126357	14796.35192159
0.58923879	14206.62574523
0.58478908	12354.48974991
0.56568903	15318.66892166
0.56627038	12643.26743406
0.56764287	12202.46426955
0.57827628	14935.34712710
0.59008362	13749.60071235
0.57301375	14933.71732387
0.57834236	16255.63320099
0.57286072	13943.96075705
0.58724827	15158.53517056
0.57844771	15998.18809588
0.56951558	14530.14244808
0.57812148	16223.76919369
0.59212262	15134.00967189
0.57051740	14363.43871946
0.59391395	14213.56526698
0.58397531	13594.92599365
0.58985164	15154.93802109
0.56537512	17040.04425877
0.57815553	14498.15441287
0.58998893	14177.46282620
0.59036354	13884.52406402
0.59151524	13788.71261415
0.58598597	13832.55254485
0.57126742	14390.53595976
0.58978484	13081.87141826
0.57742994	13801.04766158
0.59257851	14216.04119305
0.57710299	13946.22892248
0.58176021	14681.66650341
0.57143701	14192.56296381
0.59421201	16029.24505637
0.56355660	13923.54757852
0.57518452	13801.63472349
0.57187722	13027.15079832
0.57749688	12924.77916426
0.58109967	15108.36662562
0.58320464	14822.31565845
0.59570278	14686.41871682
0.57621753	14505.25814512
0.57783028	15231.50756994
0.58392983	14257.36251449
0.58393581	13876.21953748
0.58393303	15453.52994688
0.58296383	15610.73844205
0.56387324	14412.40864062
0.59170980	13247.42382606
0.57935182	15113.72330964
0.58845309	12911.44231410
0.58248306	15769.50922802
0.56693065	14992.31388623
0.58999787	15265.44264409
0.57515708	15570.78690139
0.60215110	14772.64712217
0.56065060	12989.84339103
0.57983504	15559.66035271
0.58578447	15048.35154583
0.59773175	15092.27357676
0.56829287	14191.11345538
0.57570990	17559.36738989
0.55979737	11777.65500599
0.58135793	15048.67287514
0.58401675	15021.57209090
0.60004213	12799.79068125
0.57363542	14607.69496595
0.58082817	13420.86912760
0.59488418	13330.45806731
0.58888520	12825.01581635
0.57610078	14145.38714767
0.58983326	14613.88493432
0.58391136	13951.94724422
0.57957433	14253.53482957
0.59151461	14884.87315366
0.57339716	15129.56806858
0.58570422	14818.87429210
0.58431008	16047.40935148
0.59777521	13902.48842110
0.57976659	13274.21996767
0.57240155	14670.14067450
0.58044263	13714.25338631
0.59649293	16060.56856895
0.56835470	13972.80231489
0.57599544	15238.26015867
0.57789083	14571.49547259
0.59676631	13143.94368703
0.59051621	14274.30463048
0.57620701	13655.70922953
0.58800316	14506.64651489
0.57166906	12535.86065922
0.58861226	13929.08566083
0.58623997	14952.02779464
0.59103911	15105.54285192
0.57779547	14754.00534431
0.58599670	13763.17103519
0.57836587	15955.09406840
0.59176179	14687.21623926
0.58262796	15565.38288881
0.57026833	15037.41835721
0.56769754	13627.00594144
0.57854266	15420.58760364
0.59425529	14452.85120585
0.59395884	14569.11568870
0.57466097	14427.86167877
0.59006730	14736.18798656
0.57890015	14301.59100051
0.58663247	14301.30433194
0.58439324	14577.76377081
0.55920853	14683.82669070
0.58076225	13500.73709541
0.59089655	14061.50541540
0.58000941	12322.61765069
0.55992699	12970.90462925
0.59420130	13686.60497325
0.57362918	14330.29118691
0.58426717	15696.98422997
0.58271303	13068.50195580
0.58906302	15972.83210530
0.57784324	14105.52547717
0.57196741	15400.90419135
0.55249031	14042.28951794
0.57825161	15012.05153507
0.58654891	13727.18522043
0.58294119	13214.57412449
0.57905757	15121.75688646
0.57616185	12063.08076596
0.59440810	13676.86985304
0.57607302	14088.10034829
0.57031571	13793.05183058
0.58497145	15661.15456221
0.58412170	15625.32279035
0.60042369	13872.61241301
0.58452014	14764.41762815
0.58138490	13855.29801715
0.57074141	13724.75963801
0.57630115	14948.06533060
0.56289932	16650.75583324
0.58028597	14618.23776264
0.57685653	14345.08297727
0.59352566	13926.62591754
0.59639740	12708.79747140
0.58696179	15218.43805460
0.57017824	14357.34841453
0.58889665	13266.29109348
0.57988412	15216.21991115
0.57794536	14012.46992074
0.59060792	13535.42751695
0.58508320	12829.87980068
0.56714263	16287.61119047
0.57882349	15927.16918757
0.57721352	13433.76349180
0.56278579	16216.65165669
0.58737386	14879.71613610
0.57313877	12635.49924378
0.58606607	13730.01047042
0.58651537	14935.72305075
0.57309796	14347.53933561
0.57469985	13739.31041060
0.57957380	13352.30221893
0.59088095	14357.68087703
0.58959597	14846.57217702
0.58447419	13971.11743073
0.57971113	15297.49376076
0.58081690	15773.29609862
0.58898008	13714.56196759
0.59753531	12750.12973366
0.57902178	14853.21145887
0.56151318	13993.87588441
0.57668752	15386.06291691
0.58285352	15062.87557061
0.59809411	14941.45731016
0.57296959	16010.87551170
0.57996150	13207.42459180
0.58310542	16343.42805528
0.56933270	13859.95133261
0.58715348	15405.32595885
0.56801312	15317.18846349
0.59935085	14056.52646442
0.58818362	16145.52338243
0.58333023	13688.57838677
0.57187139	14051.54839596
0.59502978	13811.43587357
0.58181957	13498.03981856
0.57205290	13002.43398112
0.58239281	14722.89063687
0.57135333	14244.53594626
0.58620885	15877.58992742
0.59371917	13821.80416908
0.58131865	15282.58351289
0.58340097	13650.44303474
0.58138063	15042.00836822
0.57977786	15020.58461383
0.56837957	15642.75861690
0.58345215	14107.73413960
0.58230506	14890.07126259
0.58209820	13852.69045822
0.58822806	15687.49610456
0.58927400	13615.15752911
0.58178627	12500.24533914
0.59302258	13704.20630198
0.58054171	13550.05039931
0.57505331	13646.18816585
0.59020243	14013.43582336
0.57433899	16480.02019502
0.56994431	14165.30211667
0.57147904	15236.61384932
0.57050243	14090.86017615
0.56979709	15586.80656199
0.57352476	14148.93815469
0.59491034	14603.55125687
0.60451908	12354.69896830
0.59761199	12151.72357981
0.58056484	15696.98149232
0.58228359	14417.27587552
0.58438575	15912.19279196
0.58924014	14776.56548955
0.59617425	12017.50690386
0.58109900	15223.50965476
0.57702680	14427.57050598
0.56252429	13875.44368117
0.58484916	11680.01648419
0.58225044	14062.75176042
0.58246673	14051.70160019
0.58726118	16650.53987552
0.57969138	13573.89576539
0.59502199	16681.80674898
0.57572818	14128.96441098
0.56955512	12921.75810049
0.57596015	13755.93311306
0.57099997	13923.73963914
0.57102879	15725.57560915
0.57465403	15331.06135745
0.58592378	12342.41782046
0.57432176	15560.72545768
0.57871844	13506.49631804
0.58727677	13251.16960205
0.56961743	14899.59028688
0.57464010	13925.90204120
0.59133117	13433.26625986
0.59081522	14126.96667386
0.58574253	14920.33455887
0.58814115	13251.58711522
0.58760850	14676.06964108
0.58374964	13076.17465518
0.58508640	15001.77831680
0.59484562	15146.97074354
0.58330715	14608.23587174
0.57024528	14254.63244842
0.59248716	16123.43728871
0.58356820	14172.65067882
0.58313798	15433.67840898
0.58172280	14708.49415446
0.57848156	15472.41748698
0.57815309	13945.67438058
0.56750736	16358.86387316
0.57585538	14955.71516972
0.58212481	14528.35999727
0.57361354	16705.12671225
0.57370981	12983.25544351
0.57047967	14464.98219488
0.59328099	15347.68246315
0.58124182	15162.09122927
0.59178555	13974.45615372
0.59136644	14090.62734706
0.58682014	13861.99068315
0.57813776	14295.91889771
0.57778426	14420.14453153
0.57551501	14105.70850924
0.56990185	15879.32652283
0.58156022	14463.88982942
0.55716497	13931.84924666
0.58722977	13564.20695803
0.59036887	12503.87986839
0.56629737	16567.42815471
0.59144494	14152.50502120
0.56684073	14943.04732457
0.57522657	15592.81955094
0.58622644	14408.47629461
0.58425928	14785.91758634
0.58332928	15308.44655766
0.56983590	14132.76905411
0.57165183	15578.41180336
0.58733580	15028.22273164
0.58515634	13823.39536570
0.57420489	13741.65408179
0.57329317	14238.21293760
0.57091312	15215.40130752
0.57514616	14200.73550989
0.58373823	16494.00254512
0.59307206	14043.24189247
0.58706563	14246.28423409
0.58537442	13506.27201614
0.56619443	13490.63909045
0.59783888	14846.98808861
0.58106653	14379.70049656
0.58243822	14954.30612965
0.59797985	13821.80530767
0.57409406	14446.95772675
0.58884024	12941.86520285
0.56861721	14155.73357185
0.57316599	14801.72903216
0.58502751	13405.42926707
0.57416865	15793.33826296
0.58920109	14569.34916959
0.58593371	14448.44044744
0.58235167	14546.49602652
0.57781225	13042.50380189
0.58427806	13653.76775532
0.58681211	15500.31125516
0.58778129	15324.51259402
0.58011855	13071.82385246
0.58067146	14323.03682832
0.56920985	13031.68698592
0.58436860	15301.79508111
0.58230500	13707.12664123
0.58648400	15623.66009581
0.57743870	14772.96205874
0.58800820	15265.57442768
0.58418951	12385.66739322
0.59824438	15143.57963057
0.58553443	14477.77737990
0.58795603	14896.64980744
0.58770907	16696.52053549
0.58721437	14337.98196082
0.59356737	12922.68245385
0.59044578	15001.84612703
0.57909965	11171.66046821
0.58175589	14806.44572875
0.59893481	14584.89061100
0.58532911	15871.17449387
0.58698293	14468.64406322
0.58056116	14566.46847449
0.57299228	14665.84490486
0.58001304	14963.12512305
0.57722147	15376.03847903
0.57804205	15904.77705786
0.56782303	13912.16693045
0.57832593	15372.52962925
0.57424206	15041.59982756
0.58782864	12038.27749434
0.58091384	13884.82557796
0.57983586	14686.25205121
0.58511191	14652.69324125
0.58494982	14070.65598792
0.56220437	14243.91766080
0.57959389	13972.01035484
0.57366655	16045.44422223
0.55033580	16238.85057977
0.59235200	14148.22403245
0.57112401	15554.83133746
0.57454611	14624.01812372
0.57920426	13206.60317361
0.57511144	13814.97232939
0.57764942	12925.12547821
0.58734153	14876.24585184
0.58954157	13625.78900326
0.59045651	14469.82937026
0.57592159	14365.07911409
0.59440142	17679.59836422
0.57336171	14539.96284879
0.58215949	13226.48268101
0.58097971	13280.38317234
0.58274678	16150.85905696
0.56933489	14904.43896680
0.57757746	15729.23599875
0.57929511	14449.47692829
0.56642983	14218.10950803
0.57825942	13590.31918846
0.58088118	13886.43640724
0.57612859	13693.14949702
0.57923121	13851.35594987
0.58277495	14371.32887295
0.57851404	13217.23067271
0.59192413	15755.88279895
0.58434857	15955.64838999
0.57941687	14309.06317363
0.58658336	14895.51014240
0.57737793	12765.05972885
0.57111586	14979.28808662
0.57608149	15754.24809625
0.57441392	16596.83065548
0.58142926	15195.46798970
0.57915178	14797.16459361
0.57210107	15904.13445214
0.58293103	14693.53984883
0.59792943	13236.43033104
0.57877413	14360.11818027
0.59171769	14271.09849447
0.59900479	13148.39728461
0.57808912	16907.47738237
0.60164606	14319.53277668
0.57717038	13870.82768815
0.59047396	13358.39359578
0.59254801	14000.87567800
0.57851747	12866.02642510
0.57333412	15662.62467944
0.57525866	13979.35968207
0.58118565	14471.86916219
0.58678701	13816.92605047
0.57880927	14955.47604153
0.57220799	15181.15208081
0.57865643	14477.66050546
0.60058188	15143.21076095
0.59305625	16698.35122555
0.57756866	15713.54861169
0.58436476	14712.89417113
0.57605534	14994.14957466
0.60648922	12510.04196888
0.58060486	14009.11452160
0.58199109	15628.96002302
0.56647789	15287.95005687
0.58431481	15112.72610106
0.58757635	14347.12278941
0.57381503	13095.24977221
0.57618281	14092.59014859
0.58538753	14668.86689865
0.58383664	14151.73686261
0.59119765	15558.71359964
0.58435666	13844.28772322
0.58282760	15077.95392857
0.57205309	16135.39029150
0.57349380	14923.15530913
0.56475973	14122.32385257
0.57309246	15858.75195252
0.58013728	12961.67870341
0.58194230	14335.23560392
0.57452967	13642.32163329
0.56419859	13593.71740182
0.58765799	14225.43369060
0.57854316	16002.10659601
0.57818477	16560.03440223
0.58254573	13297.40057640
0.59118471	14474.18034327
0.58329325	14960.33192390
0.59201672	13524.28738842
0.58615192	14108.57060677
0.57897481	15098.56035914
0.58034682	13325.06425397
0.58357922	14285.93088615
0.60308565	15616.56615958
0.57468718	14378.76960242
0.58315937	13774.51910379
0.58585576	13326.07415996
0.58458261	15061.64921208
0.57867680	14546.83826112
0.58288289	13466.42357361
0.58306834	13669.41019000
0.56404198	14947.60376998
0.59353797	15471.88759987
0.58735595	15202.43013392
0.59677226	15014.00334669
0.58067959	15031.10526831
0.58514224	13964.98556155
0.59283888	14300.86776947
0.58873795	14678.43159121
0.58876754	14491.93441076
0.57323901	13097.60381348
0.57756317	15078.91873345
0.59263066	14549.21231845
0.58657290	13802.27906132
0.59362824	14149.73494904
0.57902303	14563.64070051
0.58842716	12821.62988117
0.58842345	13538.67582564
0.57194862	13845.41195798
0.58673341	15488.72842597
0.56435669	12863.89785008
0.57738941	14700.32834895
0.57677165	14363.27508489
0.58472558	13806.30594139
0.57284104	15412.98302676
0.58521429	14736.49873083
0.58434361	13850.84807090
0.58051246	15855.04572250
0.56764624	11972.68517045
0.57340131	13640.46627464
0.59581706	16005.30095395
0.58481927	15300.98997503
0.57488025	13484.55007617
0.57636002	11229.66298173
0.59033191	14207.54552284
0.58325768	16446.98616364
0.57422879	13047.34192318
0.58044075	14688.53501595
0.58509508	13131.55930635
0.59121161	12623.00294207
0.57946281	14903.27696620
0.57759631	12583.63960283
0.58623412	14322.36533905
0.57509571	15302.16045157
0.58991182	12974.48004365
0.57470720	16437.04605438
0.58286396	15584.54331210
0.58160906	12751.14679942
0.57054251	14966.65467075
0.58087391	12893.73867100
0.58964309	13076.57464858
0.57053632	13602.29548301
0.59161968	14809.39586340
0.57070796	15206.27022126
0.59450070	15095.23507916
0.57219342	14608.25819961
0.59287364	14865.34021608
0.57437386	15630.84155359
0.58568062	14186.24316473
0.57685984	14142.32017643
0.58953367	14038.42946537
0.58910683	16135.33534448
0.58250401	16539.23211652
0.58163031	16172.96900785
0.59108378	13410.17387458
0.59867932	16135.39909526
0.59076969	13078.48298364
0.57430996	14231.01969004
0.58081027	14156.53460096
0.57292030	13597.09450684
0.58806183	13274.63984205
0.59701310	13040.18358385
0.57750860	15781.71048252
0.58332283	15553.48069824
0.58444846	14867.53476525
0.58617190	13788.11596926
0.58548469	16277.83668169
0.58466684	12094.69192436
0.57725658	13752.62969452
0.59373528	14163.28337800
0.61268215	14828.32764139
0.58867434	13903.32332217
0.58729992	14299.32952478
0.57331447	12898.07443190
0.57840379	15809.50805945
0.59584495	14738.80687228
0.58978302	15447.92853649
0.57121983	13876.09103108
0.58291446	15378.05516132
0.57423570	15415.72605160
0.58766126	12469.35829172
0.57762929	15417.02603290
0.59151735	14961.07627423
0.56650939	14572.08123611
0.57595114	13464.16746893
0.58194052	14503.47999124
0.57795512	13859.95964901
0.58471008	15208.51503845
0.57076963	15130.64164518
0.56643866	14152.68328862
0.58048136	11968.71117522
0.57505512	16462.03149126
0.58037157	13026.68712483
0.57983513	15376.57571764
0.58878063	14867.28272587
0.58820603	13244.68264086
0.58602912	15196.09929928
0.60608419	15503.95037732
0.56904167	16604.95773929
0.58350935	13715.75938236
0.58361157	14018.21239356
0.58712159	14502.98630475
0.59401638	14178.58027869
0.57523470	14371.51570910
0.57322751	14453.26532991
0.58627584	15472.15407891
0.56787908	14633.93433204
0.57763301	16470.79560821
0.57516158	15363.89312739
0.58367708	15819.30226016
0.57588022	14311.03453095
0.59070981	14439.29176360
0.59671435	15245.97701371
0.58525860	14145.41596832
0.58861151	13471.76476267
0.57261140	13967.21319977
